rep,psi,cond,model,corr,lr,conv
195,0.4,none,FAMF,0.45146106897548466,57.28370052742403,True
196,0.4,none,Baseline,0.4164730693837735,46.810514245371124,True
196,0.4,none,CLF,0.3723148406782625,13.680567751137698,True
196,0.4,none,FAMF,0.4201249296038134,46.88564117846601,True
197,0.4,none,Baseline,0.3187779997448563,27.519511194623526,True
197,0.4,none,CLF,0.3187353457395223,6.827356607115528,True
197,0.4,none,FAMF,0.3186111929709212,27.519085774908476,True
198,0.4,none,Baseline,0.46291534928952954,62.22206039207151,True
198,0.4,none,CLF,0.3626351541223818,9.742942606408869,True
198,0.4,none,FAMF,0.4694365622161331,62.514968005054996,True
199,0.4,none,Baseline,0.48575487189578415,69.00069881535005,True
199,0.4,none,CLF,0.43695738371774334,18.862480153059586,True
199,0.4,none,FAMF,0.4856987104651912,69.0009685028225,True
0,0.4,contrast,Baseline,0.3069890398796475,23.428162126327106,True
0,0.4,contrast,CLF,0.589517912726505,74.98689311597498,True
0,0.4,contrast,FAMF,0.26297099537203084,13.595130051840492,True
1,0.4,contrast,Baseline,0.42994422706935576,49.77039403689547,True
1,0.4,contrast,CLF,0.7015877865017991,132.08541209151954,True
1,0.4,contrast,FAMF,0.3651976167501069,32.499304143995495,True
2,0.4,contrast,Baseline,0.4869393952551363,66.61833983888829,True
2,0.4,contrast,CLF,0.6123106395112761,22.901929816456374,True
2,0.4,contrast,FAMF,0.49560213441464906,56.239186493610866,True
3,0.4,contrast,Baseline,0.39912462829610057,42.00148344260728,True
3,0.4,contrast,CLF,0.5976048742465485,99.08188336447711,True
3,0.4,contrast,FAMF,0.36300493295675623,29.962192233982545,True
4,0.4,contrast,Baseline,0.2780127158926118,19.45941950693387,True
4,0.4,contrast,CLF,0.5790087720579061,607.2295390263359,True
4,0.4,contrast,FAMF,0.34971234687361114,27.35219762003567,True
5,0.4,contrast,Baseline,0.3632479782354776,33.70760948936155,True
5,0.4,contrast,CLF,0.6583246128345663,53.13031915044449,True
5,0.4,contrast,FAMF,0.3721351995739841,28.539545968929293,True
6,0.4,contrast,Baseline,0.5606732362466786,90.472447563507,True
6,0.4,contrast,CLF,0.6683518297609101,183.9317514910838,True
6,0.4,contrast,FAMF,0.4886849283565131,61.50690663178754,True
7,0.4,contrast,Baseline,0.2826507785326004,20.80743698109322,True
7,0.4,contrast,CLF,0.5403233157091446,92.53183832926453,True
7,0.4,contrast,FAMF,0.4405022753492209,41.5028483277283,True
8,0.4,contrast,Baseline,0.3644539870778308,35.54772796854062,True
8,0.4,contrast,CLF,0.6672846884425733,103.42809501355721,True
8,0.4,contrast,FAMF,0.451865108993272,41.13430614566784,True
9,0.4,contrast,Baseline,0.42949647669546814,49.58209885058737,True
9,0.4,contrast,CLF,0.5856391996972655,183.6604527245126,True
9,0.4,contrast,FAMF,0.38987496377131253,31.9653326702777,True
10,0.4,contrast,Baseline,0.41719299029964385,47.127569551807014,True
10,0.4,contrast,CLF,0.7252826377000887,140.07842825969806,True
10,0.4,contrast,FAMF,0.31265209835199925,22.89920570586434,True
11,0.4,contrast,Baseline,0.387645959173927,39.78093697775854,True
11,0.4,contrast,CLF,0.6813772926011495,115.17159052388814,True
11,0.4,contrast,FAMF,0.4729009160898824,53.98494910018873,True
12,0.4,contrast,Baseline,0.34062243774654083,29.40142514853421,True
12,0.4,contrast,CLF,0.5944243096855721,76.27679636010866,True
12,0.4,contrast,FAMF,0.5039682720022337,56.141290155851706,True
13,0.4,contrast,Baseline,0.3652418161376017,35.441320081849646,True
13,0.4,contrast,CLF,0.5305538686302077,58.66884267345075,True
13,0.4,contrast,FAMF,0.4846149877978226,55.84747718700156,True
14,0.4,contrast,Baseline,0.34186189450875143,29.416935066896034,True
14,0.4,contrast,CLF,0.6020618853854581,83.63888640935531,True
14,0.4,contrast,FAMF,0.3641454406925963,30.823774899853756,True
15,0.4,contrast,Baseline,0.46751861720255966,61.146882338253725,True
15,0.4,contrast,CLF,0.5917611661167002,199.42601782622376,True
15,0.4,contrast,FAMF,0.4591539515311403,49.93618024189553,True
16,0.4,contrast,Baseline,0.2671713746897099,17.646497050761038,True
16,0.4,contrast,CLF,0.6016227084918023,76.84928488980971,True
16,0.4,contrast,FAMF,0.2564727015052591,13.104662998199052,True
17,0.4,contrast,Baseline,0.3451345594666417,30.90187938889228,True
17,0.4,contrast,CLF,-0.2648512010047002,125.43555305927863,True
17,0.4,contrast,FAMF,0.34511575489230817,30.90223935853284,True
18,0.4,contrast,Baseline,0.3102382063466127,23.450734026722095,True
18,0.4,contrast,CLF,-0.2648512010047002,0.0,True
18,0.4,contrast,FAMF,0.39867874771089046,36.50956498051431,True
19,0.4,contrast,Baseline,0.4757677047702913,63.57592655293315,True
19,0.4,contrast,CLF,-0.2648512010047002,0.0,True
19,0.4,contrast,FAMF,0.5252732457657374,64.74586227765468,True
20,0.4,contrast,Baseline,0.3990547216155486,42.766858554589334,True
20,0.4,contrast,CLF,0.6847545062835856,94.95871733554179,True
20,0.4,contrast,FAMF,0.4370721831225278,47.87407296174265,True
21,0.4,contrast,Baseline,0.3938326061357054,40.31411004491923,True
21,0.4,contrast,CLF,0.49892230211595245,0.0,True
21,0.4,contrast,FAMF,0.4468520203943271,47.98968960577821,True
22,0.4,contrast,Baseline,0.45823649748494494,57.31909259263533,True
22,0.4,contrast,CLF,0.6679786557293709,0.0,True
22,0.4,contrast,FAMF,0.4060094811536543,39.32084659388312,True
23,0.4,contrast,Baseline,0.24821807960818126,15.69709803017525,True
23,0.4,contrast,CLF,0.6878598082065098,21.87395339367324,True
23,0.4,contrast,FAMF,0.3698501871256713,31.757819332984077,True
24,0.4,contrast,Baseline,0.30456953203297704,24.344866353206047,True
24,0.4,contrast,CLF,0.5752193511974635,31.457730845009603,True
24,0.4,contrast,FAMF,0.3281318675806578,24.801529903616736,True
25,0.4,contrast,Baseline,0.39401451986295977,42.87487136563315,True
25,0.4,contrast,CLF,0.62850736110745,329.62050624700635,True
25,0.4,contrast,FAMF,0.3950272624976901,35.672139692743755,True
26,0.4,contrast,Baseline,0.3950390393190553,42.5121549408267,True
26,0.4,contrast,CLF,0.6825911980984017,175.66937009532992,True
26,0.4,contrast,FAMF,0.4394675296124335,48.46680463574305,True
27,0.4,contrast,Baseline,0.40116622190295703,42.54031707192283,True
27,0.4,contrast,CLF,0.6615613717966765,397.8429215199084,True
27,0.4,contrast,FAMF,0.4063536591169156,39.54585086883965,True
28,0.4,contrast,Baseline,0.16804440976358517,6.93227641308407,True
28,0.4,contrast,CLF,0.6225799455286627,579.87297566966,True
28,0.4,contrast,FAMF,0.24785414278923293,13.01632663236014,True
29,0.4,contrast,Baseline,0.24760967995041602,14.748656287232997,True
29,0.4,contrast,CLF,0.5911914084768162,590.443838695448,True
29,0.4,contrast,FAMF,0.289060726206094,18.19171497721868,True
30,0.4,contrast,Baseline,0.3044475758959057,23.564157555267723,True
30,0.4,contrast,CLF,0.6756308963551159,111.42887839077517,True
30,0.4,contrast,FAMF,0.30251327418688995,19.82673090008926,True
31,0.4,contrast,Baseline,0.3667780976013352,35.20312011578736,True
31,0.4,contrast,CLF,0.6386632997331719,93.00018503570429,True
31,0.4,contrast,FAMF,0.2834224502646694,15.135573306834067,True
32,0.4,contrast,Baseline,0.33051988542707855,29.178771551993684,True
32,0.4,contrast,CLF,0.6810340546461664,111.66691188152744,True
32,0.4,contrast,FAMF,0.39043924580608186,35.64719599737004,True
33,0.4,contrast,Baseline,0.39182315719345273,38.96171536714472,True
33,0.4,contrast,CLF,0.5771619714598883,75.15200375368214,True
33,0.4,contrast,FAMF,0.40364134667483187,36.90400625855537,True
34,0.4,contrast,Baseline,0.33944269472791305,29.538138719940005,True
34,0.4,contrast,CLF,0.5699573927081709,75.48658343709175,True
34,0.4,contrast,FAMF,0.32039467236148556,23.393175181123514,True
35,0.4,contrast,Baseline,0.44748802880141647,53.55290624083353,True
35,0.4,contrast,CLF,0.6531812808096336,101.64270887037617,True
35,0.4,contrast,FAMF,0.4760621572971101,55.93974763812764,True
36,0.4,contrast,Baseline,0.37196896780243305,37.15359413733516,True
36,0.4,contrast,CLF,0.5424270013611736,59.17719120794355,True
36,0.4,contrast,FAMF,0.41540142712157546,41.72129962199657,True
37,0.4,contrast,Baseline,0.4045979534697953,45.73939778858758,True
37,0.4,contrast,CLF,0.5239184365927805,0.0,True
37,0.4,contrast,FAMF,0.4044313879808364,45.74017810518562,True
38,0.4,contrast,Baseline,0.49925043872066754,73.23132722648718,True
38,0.4,contrast,CLF,0.21870231888103442,0.0,True
38,0.4,contrast,FAMF,0.3719793168503447,33.005596431801294,True
39,0.4,contrast,Baseline,0.30007654602528105,22.686369248161004,True
39,0.4,contrast,CLF,0.21870231888103442,0.0,True
39,0.4,contrast,FAMF,0.411186062066031,36.05714159482524,True
40,0.4,contrast,Baseline,0.3194939932350914,26.521438580218696,True
40,0.4,contrast,CLF,0.5556609759287027,217.155872656658,True
40,0.4,contrast,FAMF,0.3622113412067876,30.52679031078185,True
41,0.4,contrast,Baseline,0.28649126125726276,19.697341188037573,True
41,0.4,contrast,CLF,0.6504159319496498,42.37025639452165,True
41,0.4,contrast,FAMF,0.3563990043316522,26.96584370201754,True
42,0.4,contrast,Baseline,0.3181249783217123,26.75991882211553,True
42,0.4,contrast,CLF,0.6632035530083751,412.5761573862963,True
42,0.4,contrast,FAMF,0.3155522927642461,23.044339463127393,True
43,0.4,contrast,Baseline,0.3556108146299668,29.67030527188341,True
43,0.4,contrast,CLF,0.6687425317778332,20.706961132124867,True
43,0.4,contrast,FAMF,0.4631395495236763,50.87607601588992,True
44,0.4,contrast,Baseline,0.4304145778708835,47.91881679632188,True
44,0.4,contrast,CLF,0.5786900922733239,209.80148451155188,True
44,0.4,contrast,FAMF,0.4341602437404854,38.864045647228835,True
45,0.4,contrast,Baseline,0.2671877635179697,18.416370986429737,True
45,0.4,contrast,CLF,0.5266010461074959,300.3103249313302,True
45,0.4,contrast,FAMF,0.4285819982751662,39.82072416416188,True
46,0.4,contrast,Baseline,0.4134022132890833,44.96137119296681,True
46,0.4,contrast,CLF,0.6225001338621714,120.67347185500229,True
46,0.4,contrast,FAMF,0.45565525425387543,49.41952210910347,True
47,0.4,contrast,Baseline,0.3496397951969336,31.187651023513524,True
47,0.4,contrast,CLF,0.6231239965674784,216.5467802596975,True
47,0.4,contrast,FAMF,0.31620522576647675,22.87489234107047,True
48,0.4,contrast,Baseline,0.4024183732095877,43.39011651446002,True
48,0.4,contrast,CLF,0.6832445000991353,23.839862995405067,True
48,0.4,contrast,FAMF,0.21769398449304375,10.21290997044813,True
49,0.4,contrast,Baseline,0.2893552455404445,21.270171040985883,True
49,0.4,contrast,CLF,0.5577250054172515,239.15067385138966,True
49,0.4,contrast,FAMF,0.4035572527411379,35.265508812726765,True
50,0.4,contrast,Baseline,0.4145584617665188,44.438050770718846,True
50,0.4,contrast,CLF,0.6309063654274623,106.2755600057146,True
50,0.4,contrast,FAMF,0.3873823553477269,28.255329430163627,True
51,0.4,contrast,Baseline,0.4113416630127874,43.92099825969109,True
51,0.4,contrast,CLF,0.7395637645745285,186.57760328672916,True
51,0.4,contrast,FAMF,0.5474444351346355,83.40244125952964,True
52,0.4,contrast,Baseline,0.28219448725566537,20.783121185185887,True
52,0.4,contrast,CLF,0.6057556439769917,43.76206428535414,True
52,0.4,contrast,FAMF,0.3891065537233415,35.201574530937734,True
53,0.4,contrast,Baseline,0.35577102952809225,33.107379652617176,True
53,0.4,contrast,CLF,0.6184883660419932,185.24504086189836,True
53,0.4,contrast,FAMF,0.4631555340425493,50.27012173015493,True
54,0.4,contrast,Baseline,0.40078600252561597,42.51490308931738,True
54,0.4,contrast,CLF,0.7510099049691438,315.14405264186735,True
54,0.4,contrast,FAMF,0.5085360738748982,68.3213924952925,True
55,0.4,contrast,Baseline,0.32111271107931094,25.54242103261599,True
55,0.4,contrast,CLF,0.6663958169865046,228.56397363057033,True
55,0.4,contrast,FAMF,0.3502899736805614,30.167282414975855,True
56,0.4,contrast,Baseline,0.5000507304690324,71.6115433470453,True
56,0.4,contrast,CLF,0.6566775394701051,0.0,True
56,0.4,contrast,FAMF,0.49476667386821777,62.362579119712144,True
57,0.4,contrast,Baseline,0.3583903570833963,33.57158317673307,True
57,0.4,contrast,CLF,0.6476543435657585,89.31423199997886,True
57,0.4,contrast,FAMF,0.4112211144666529,37.93242181458916,True
58,0.4,contrast,Baseline,0.46532445849647736,59.85445357226182,True
58,0.4,contrast,CLF,0.5919099749229748,115.49038012836579,True
58,0.4,contrast,FAMF,0.48726484717717705,52.478115648599314,True
59,0.4,contrast,Baseline,0.39025533619456065,41.44971458738948,True
59,0.4,contrast,CLF,0.6526118041170978,61.508828822489846,True
59,0.4,contrast,FAMF,0.4160912752944903,37.189510533201705,True
60,0.4,contrast,Baseline,0.39799424559705066,44.11248276158072,True
60,0.4,contrast,CLF,-0.2648512010047002,0.0,True
60,0.4,contrast,FAMF,0.44734908420298164,48.51374148667561,True
61,0.4,contrast,Baseline,0.5075935829350606,72.997750770234,True
61,0.4,contrast,CLF,-0.2648512010047002,0.0,True
61,0.4,contrast,FAMF,0.44786279158279396,52.72411864695854,True
62,0.4,contrast,Baseline,0.38996359444349477,40.51784095239787,True
62,0.4,contrast,CLF,-0.2648512010047002,0.0,True
62,0.4,contrast,FAMF,0.33195651599669385,23.387984943522945,True
63,0.4,contrast,Baseline,0.30518829645094897,24.258974028388167,True
63,0.4,contrast,CLF,-0.2648512010047002,0.0,True
63,0.4,contrast,FAMF,0.3985849761789244,36.34032172379725,True
64,0.4,contrast,Baseline,0.40172405491353996,43.22355095918863,True
64,0.4,contrast,CLF,-0.2648512010047002,0.0,True
64,0.4,contrast,FAMF,0.4159917782253471,44.7346654529177,True
65,0.4,contrast,Baseline,0.3081915624124798,23.531204158209274,True
65,0.4,contrast,CLF,-0.2648512010047002,0.0,True
65,0.4,contrast,FAMF,0.44569277445423044,44.08590992749451,True
66,0.4,contrast,Baseline,0.38214170340018705,39.40347911324487,True
66,0.4,contrast,CLF,-0.29165593687369756,0.0,True
66,0.4,contrast,FAMF,0.3343627676818613,24.317650635668887,True
67,0.4,contrast,Baseline,0.2656633975743896,18.224609691901293,True
67,0.4,contrast,CLF,-0.29165593687369756,0.0,True
67,0.4,contrast,FAMF,0.33027883060797086,23.593441941307034,True
68,0.4,contrast,Baseline,0.43355154105940674,49.323467165417824,True
68,0.4,contrast,CLF,-0.02557090138005164,0.0,True
68,0.4,contrast,FAMF,0.5026648671459838,66.11556731955142,True
69,0.4,contrast,Baseline,0.5469642860822141,85.5766660354875,True
69,0.4,contrast,CLF,0.08394971461198981,0.0,True
69,0.4,contrast,FAMF,0.5227928401416074,74.02698389608359,True
70,0.4,contrast,Baseline,0.3920244019571904,41.01787303249669,True
70,0.4,contrast,CLF,0.21870231888103442,0.0,True
70,0.4,contrast,FAMF,0.4854886284271434,58.8878550136987,True
71,0.4,contrast,Baseline,0.36524656495153157,35.04526222672609,True
71,0.4,contrast,CLF,0.5923705918695179,0.0,True
71,0.4,contrast,FAMF,0.29970818381133674,17.694687094837825,True
72,0.4,contrast,Baseline,0.3749371063586788,37.182690584327894,True
72,0.4,contrast,CLF,0.5923705918695179,0.0,True
72,0.4,contrast,FAMF,0.39710088810510363,36.15856343150418,True
73,0.4,contrast,Baseline,0.42144757013945944,47.33245143401562,True
73,0.4,contrast,CLF,0.5923705918695179,0.0,True
73,0.4,contrast,FAMF,0.3139559197821615,22.273936234537263,True
74,0.4,contrast,Baseline,0.40098876915805803,42.38301572944855,True
74,0.4,contrast,CLF,0.675813324316412,0.0,True
74,0.4,contrast,FAMF,0.44328558900705495,49.73702793614634,True
75,0.4,contrast,Baseline,0.2707425351136827,18.483790286737776,True
75,0.4,contrast,CLF,0.6869924313942214,108.82041268045167,True
75,0.4,contrast,FAMF,0.3259279367269506,25.041012606831128,True
76,0.4,contrast,Baseline,0.29257199542214296,19.74513805433309,True
76,0.4,contrast,CLF,0.6220664140690061,52.878944513093174,True
76,0.4,contrast,FAMF,0.38444615743479404,33.81969355663633,True
77,0.4,contrast,Baseline,0.3752665148625616,34.77698255585782,True
77,0.4,contrast,CLF,0.9971743785080969,0.0,True
77,0.4,contrast,FAMF,0.3227631321941274,26.527211456313985,True
78,0.4,contrast,Baseline,0.441441061450324,52.639567484959855,True
78,0.4,contrast,CLF,0.8057926024994678,0.0,True
78,0.4,contrast,FAMF,0.4170449183259756,39.872183301645514,True
79,0.4,contrast,Baseline,0.2766587330495137,18.795087329120616,True
79,0.4,contrast,CLF,0.19528267189767218,0.0,True
79,0.4,contrast,FAMF,0.3611036388615526,28.889020972136667,True
80,0.4,contrast,Baseline,0.3484359057701434,30.57971712938843,True
80,0.4,contrast,CLF,0.6318783572657969,37.14777049393803,True
80,0.4,contrast,FAMF,0.27447858552332727,17.139247280263984,True
81,0.4,contrast,Baseline,0.39318273595701614,38.99488798952857,True
81,0.4,contrast,CLF,0.6347637241522407,0.0,True
81,0.4,contrast,FAMF,0.26166581200662725,14.907170166981071,True
82,0.4,contrast,Baseline,0.4688149488433908,61.28935134265981,True
82,0.4,contrast,CLF,0.6959621429579238,0.0,True
82,0.4,contrast,FAMF,0.41191384211694443,42.38321990186773,True
83,0.4,contrast,Baseline,0.3271683360991679,27.319307199045465,True
83,0.4,contrast,CLF,0.6695400406944405,169.1887186662868,True
83,0.4,contrast,FAMF,0.4123436807312928,41.05908291908679,True
84,0.4,contrast,Baseline,0.38220543696023573,37.7033913200941,True
84,0.4,contrast,CLF,0.6183494311121334,165.84388742957967,True
84,0.4,contrast,FAMF,0.45486957270999717,48.58503147895427,True
85,0.4,contrast,Baseline,0.28816165493000634,20.774776099170158,True
85,0.4,contrast,CLF,0.566367264103124,124.14969940566284,True
85,0.4,contrast,FAMF,0.415115506469036,37.0389432618201,True
86,0.4,contrast,Baseline,0.35409660079928434,31.920775720986533,True
86,0.4,contrast,CLF,0.6299841057707228,228.10544111342534,True
86,0.4,contrast,FAMF,0.42788846118852786,42.53357890081987,True
87,0.4,contrast,Baseline,0.26948636092918554,17.068969644198155,True
87,0.4,contrast,CLF,0.5677660543458474,38.78659435305401,True
87,0.4,contrast,FAMF,0.3954296477294585,34.53322112217523,True
88,0.4,contrast,Baseline,0.3259533019786808,27.739199930014955,True
88,0.4,contrast,CLF,-0.5989139445045225,0.0,True
88,0.4,contrast,FAMF,0.3832241097640009,29.977446248349203,True
89,0.4,contrast,Baseline,0.4426880867223669,54.376886303548254,True
89,0.4,contrast,CLF,-0.03314143685978507,0.0,True
89,0.4,contrast,FAMF,0.39598851700653526,39.02881615387484,True
90,0.4,contrast,Baseline,0.3578516543234657,33.96182720957807,True
90,0.4,contrast,CLF,0.6076477329353206,40.54518330755995,True
90,0.4,contrast,FAMF,0.47951285856136233,53.291484763896385,True
91,0.4,contrast,Baseline,0.43045692365617017,48.581245633203295,True
91,0.4,contrast,CLF,0.6734039149976665,151.24686100011206,True
91,0.4,contrast,FAMF,0.35652446414828587,30.010673802218776,True
92,0.4,contrast,Baseline,0.3898390180898304,41.317458382988654,True
92,0.4,contrast,CLF,0.6946628636398147,202.0380203724945,True
92,0.4,contrast,FAMF,0.2759960237402748,16.305558346447352,True
93,0.4,contrast,Baseline,0.44273411868231166,52.137206541516846,True
93,0.4,contrast,CLF,0.6322030541807613,247.74180570877107,True
93,0.4,contrast,FAMF,0.39471720520175824,36.60569661585213,True
94,0.4,contrast,Baseline,0.3838876105733831,39.25456858748227,True
94,0.4,contrast,CLF,0.5162807079548487,49.9615407153867,True
94,0.4,contrast,FAMF,0.44355284704442216,46.12353353656552,True
95,0.4,contrast,Baseline,0.3627429585582831,34.03554392371627,True
95,0.4,contrast,CLF,0.6500530774099026,283.0421605102038,True
95,0.4,contrast,FAMF,0.29738779964406714,20.67021208728067,True
96,0.4,contrast,Baseline,0.34888240861697467,31.6374594864764,True
96,0.4,contrast,CLF,0.6131875308557864,43.80571997120413,True
96,0.4,contrast,FAMF,0.4520514881146817,46.26396458488546,True
97,0.4,contrast,Baseline,0.35227734960900714,31.650251312903706,True
97,0.4,contrast,CLF,-0.4545878719911346,0.0,True
97,0.4,contrast,FAMF,0.27252825685868726,16.51470510277652,True
98,0.4,contrast,Baseline,0.25211007899287313,16.217358193855347,True
98,0.4,contrast,CLF,-0.46629000427033246,0.0,True
98,0.4,contrast,FAMF,0.3242124834941381,21.241019302392317,True
99,0.4,contrast,Baseline,0.24804698912866985,14.533076320060609,True
99,0.4,contrast,CLF,-0.5062015655724358,0.0,True
99,0.4,contrast,FAMF,0.4481362749075271,42.765454232914855,True
100,0.4,contrast,Baseline,0.3469730089432633,32.43523080315439,True
100,0.4,contrast,CLF,0.226218779284193,0.0,True
100,0.4,contrast,FAMF,0.4940635935748637,58.69267669773616,True
101,0.4,contrast,Baseline,0.4533871083108314,54.422861860103836,True
101,0.4,contrast,CLF,0.39490711637441117,0.0,True
101,0.4,contrast,FAMF,0.4870063885994452,56.111551032410894,True
102,0.4,contrast,Baseline,0.2596826656234678,16.296200505559796,True
102,0.4,contrast,CLF,0.39490711637441117,0.0,True
102,0.4,contrast,FAMF,0.39176949790901505,34.108855406816815,True
103,0.4,contrast,Baseline,0.22097561731643206,12.005230082020667,True
103,0.4,contrast,CLF,0.07971038473997376,0.0,True
103,0.4,contrast,FAMF,0.24786954255544763,13.714844628517177,True
104,0.4,contrast,Baseline,0.35000909646848577,30.61920811212579,True
104,0.4,contrast,CLF,0.07971038473997376,0.0,True
104,0.4,contrast,FAMF,0.46032525666039087,53.748833688828405,True
105,0.4,contrast,Baseline,0.4499441151578556,54.18936581220114,True
105,0.4,contrast,CLF,0.07971038473997376,0.0,True
105,0.4,contrast,FAMF,0.3255761004065002,22.94085694740329,True
106,0.4,contrast,Baseline,0.3873443227605362,38.795310726750074,True
106,0.4,contrast,CLF,0.25685481889651574,0.0,True
106,0.4,contrast,FAMF,0.4196704688143106,36.444877978111315,True
107,0.4,contrast,Baseline,0.3339442114985539,28.127327013695414,True
107,0.4,contrast,CLF,0.25685481889651574,0.0,True
107,0.4,contrast,FAMF,0.44678029983293316,43.59624824271034,True
108,0.4,contrast,Baseline,0.37678864035666715,36.180616771340766,True
108,0.4,contrast,CLF,0.25685481889651574,0.0,True
108,0.4,contrast,FAMF,0.3375983463646236,26.602730183119846,True
109,0.4,contrast,Baseline,0.41430867703212776,45.58271888880082,True
109,0.4,contrast,CLF,0.25685481889651574,0.0,True
109,0.4,contrast,FAMF,0.43062060319872697,42.85205280555202,True
110,0.4,contrast,Baseline,0.33271768403036744,29.30340606731992,True
110,0.4,contrast,CLF,0.32556691555663253,0.0,True
110,0.4,contrast,FAMF,0.43956080352807975,48.03016174171149,True
111,0.4,contrast,Baseline,0.15819012384271916,5.998300085244861,True
111,0.4,contrast,CLF,,,False
111,0.4,contrast,FAMF,0.2493561776046332,12.768058911240699,True
112,0.4,contrast,Baseline,0.17462804295650058,7.473907797239229,True
112,0.4,contrast,CLF,,,False
112,0.4,contrast,FAMF,0.24587557578249605,12.42254196850828,True
113,0.4,contrast,Baseline,0.12052031508374617,3.4088931677197634,True
113,0.4,contrast,CLF,,,False
113,0.4,contrast,FAMF,0.2436759491841667,12.702099255141556,True
114,0.4,contrast,Baseline,0.40971826498072933,44.07831386834088,True
114,0.4,contrast,CLF,,,False
114,0.4,contrast,FAMF,0.39746002928046026,37.93033520672767,True
115,0.4,contrast,Baseline,0.31810876697052604,25.75531834973376,True
115,0.4,contrast,CLF,,,False
115,0.4,contrast,FAMF,0.3010381917215764,20.550013003338986,True
116,0.4,contrast,Baseline,0.3492509682753923,31.27802509917612,True
116,0.4,contrast,CLF,,,False
116,0.4,contrast,FAMF,0.34923403161767885,26.07286630465719,True
117,0.4,contrast,Baseline,0.4238463618596145,47.58266069402221,True
117,0.4,contrast,CLF,,,False
117,0.4,contrast,FAMF,0.3621765915453188,30.711755728108404,True
118,0.4,contrast,Baseline,0.42664877880453117,47.91632593457068,True
118,0.4,contrast,CLF,,,False
118,0.4,contrast,FAMF,0.518337759950119,62.313407233043215,True
119,0.4,contrast,Baseline,0.40863334524971817,44.46447142049427,True
119,0.4,contrast,CLF,,,False
119,0.4,contrast,FAMF,0.4037924780779021,37.49817878022916,True
120,0.4,contrast,Baseline,0.3483260764959465,31.30415174336065,True
120,0.4,contrast,CLF,0.25685481889651574,0.0,True
120,0.4,contrast,FAMF,0.366915316944989,31.81233689243768,True
121,0.4,contrast,Baseline,0.40628529808552355,44.59750000689317,True
121,0.4,contrast,CLF,0.3082961382013502,0.0,True
121,0.4,contrast,FAMF,0.46946863124939336,47.6225735643336,True
122,0.4,contrast,Baseline,0.41935273680700114,47.470358012333605,True
122,0.4,contrast,CLF,0.3082961382013502,0.0,True
122,0.4,contrast,FAMF,0.40403437321150376,40.24734922853941,True
123,0.4,contrast,Baseline,0.4305852719264812,48.34226019137548,True
123,0.4,contrast,CLF,0.3082961382013502,0.0,True
123,0.4,contrast,FAMF,0.4177919303064343,37.73636325425302,True
124,0.4,contrast,Baseline,0.3636182253186377,35.69692192800903,True
124,0.4,contrast,CLF,-0.024873473541215406,0.0,True
124,0.4,contrast,FAMF,0.4642946952558577,51.56985037096925,True
125,0.4,contrast,Baseline,0.38845332704165136,39.27804713896959,True
125,0.4,contrast,CLF,-0.12218185924365407,0.0,True
125,0.4,contrast,FAMF,0.43931457234412596,43.66139421215155,True
126,0.4,contrast,Baseline,0.45638830379458445,56.428530257724034,True
126,0.4,contrast,CLF,-0.12218185924365407,0.0,True
126,0.4,contrast,FAMF,0.3507729114996784,27.590305323858704,True
127,0.4,contrast,Baseline,0.44125966741055667,53.80651279846312,True
127,0.4,contrast,CLF,-0.12218185924365407,0.0,True
127,0.4,contrast,FAMF,0.4445939595323447,53.84815709260862,True
128,0.4,contrast,Baseline,0.3650967338484158,34.924769949739826,True
128,0.4,contrast,CLF,-0.12218185924365407,0.0,True
128,0.4,contrast,FAMF,0.38514591411534,34.19711811827842,True
129,0.4,contrast,Baseline,0.3031353724081945,23.178299239644666,True
129,0.4,contrast,CLF,-0.12218185924365407,0.0,True
129,0.4,contrast,FAMF,0.41598697754440844,39.467317842581004,True
130,0.4,contrast,Baseline,0.3081064133155635,25.098540143279077,True
130,0.4,contrast,CLF,0.7511456248417444,0.0,True
130,0.4,contrast,FAMF,0.343731215523857,25.93050563914939,True
131,0.4,contrast,Baseline,0.38284978265231734,38.95305677770426,True
131,0.4,contrast,CLF,0.8287228125671121,0.0,True
131,0.4,contrast,FAMF,0.3867734200933037,36.97597863444901,True
132,0.4,contrast,Baseline,0.43724825392088823,52.47515493244514,True
132,0.4,contrast,CLF,0.8534590031029085,0.0,True
132,0.4,contrast,FAMF,0.49854335821437845,65.67145759644112,True
133,0.4,contrast,Baseline,0.43446847443851494,48.41805410686467,True
133,0.4,contrast,CLF,0.760945930022082,0.0,True
133,0.4,contrast,FAMF,0.4087754599251491,40.85081202240382,True
134,0.4,contrast,Baseline,0.3864497959001007,39.28443065063684,True
134,0.4,contrast,CLF,0.8602099180734666,0.0,True
134,0.4,contrast,FAMF,0.31057667560976715,22.19743421104523,True
135,0.4,contrast,Baseline,0.409255392236961,42.37562972150551,True
135,0.4,contrast,CLF,0.8370009067198614,0.0,True
135,0.4,contrast,FAMF,0.29423427990737605,19.637724366062997,True
136,0.4,contrast,Baseline,0.3918230931645303,39.97324249776334,True
136,0.4,contrast,CLF,0.8390780178131148,0.0,True
136,0.4,contrast,FAMF,0.35342076022143165,26.25614223718959,True
137,0.4,contrast,Baseline,0.4201239244899148,48.33378180734105,True
137,0.4,contrast,CLF,,,False
137,0.4,contrast,FAMF,0.5123964458079937,60.2204636653554,True
